"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
188109;2019-01-29;"terça-feira";"11:00:00";"RS";386;324,3;"MARQUES DE SOUZA";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;"-29.32508964";"-52.10207641";"SR-RS";"DEL9/4";"UOP01/RS"
188110;2019-01-29;"terça-feira";"09:30:00";"BA";418;98;"NOVA VICOSA";"Velocidade Incompatível";"Colisão com objeto estático";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;1;1;0;0;0;1;1;"-17.90313391";"-39.9844569";"SR-BA";"DEL10/9";"UOP03/BA"
188111;2019-01-29;"terça-feira";"10:00:00";"RN";427;98;"CAICO";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Interseção de vias";"Sim";2;0;1;0;1;0;1;2;"-6.46277807";"-37.09384561";"SR-RN";"DEL15/3";"UOP01/RN"
188112;2019-01-29;"terça-feira";"11:20:00";"RJ";116;122;"MAGE";"Pista Escorregadia";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Sim";1;0;1;0;0;0;1;1;"-22.635124";"-43.055809";"SR-RJ";"DEL5/4";"UOP02/RJ"
188113;2019-01-29;"terça-feira";"11:00:00";"RJ";101;322;"NITEROI";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;2;"-22.878923";"-43.110676";"SR-RJ";"DEL5/2";"UOP01/RJ"
188114;2019-01-29;"terça-feira";"11:35:00";"RJ";101;417;"MANGARATIBA";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Não Informado";"Não";2;0;1;0;1;0;1;2;"-22.912937";"-43.897324";"SR-RJ";"DEL5/3";"UOP01/RJ"
188115;2019-01-29;"terça-feira";"06:40:00";"RO";364;395;"OURO PRETO DO OESTE";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Chuva";"Simples";"Desvio Temporário";"Não";2;0;1;0;1;0;1;2;"-10.638373";"-62.31432";"SR-RO";"DEL21/3";"UOP02/RO"
188116;2019-01-29;"terça-feira";"11:40:00";"SP";381;75,9;"SAO PAULO";"Pista Escorregadia";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Desvio Temporário";"Não";10;0;1;0;9;0;1;10;"-23.38659014";"-46.56689603";"SR-SP";"DEL6/3";"UOP02/SP"
188117;2019-01-28;"segunda-feira";"22:00:00";"RO";364;398;"OURO PRETO DO OESTE";"Condutor Dormindo";"Colisão lateral";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;"-10.617642";"-62.331509";"SR-RO";"DEL21/3";"UOP02/RO"
188118;2019-01-29;"terça-feira";"09:35:00";"RO";364;238,4;"CACOAL";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Simples";"Não Informado";"Sim";4;0;1;0;3;0;1;3;"-11.438849";"-61.454727";"SR-RO";"DEL21/2";"UOP02/RO"
188119;2019-01-29;"terça-feira";"10:30:00";"PA";308;195;"BRAGANCA";"Falta de Atenção à Condução";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";4;0;3;1;0;0;4;2;"-1.06904502";"-46.83540344";"SR-PA";"DEL19/1";"UOP04/PA"
188122;2019-01-29;"terça-feira";"11:50:00";"PR";116;87,8;"PIRAQUARA";"Defeito na Via";"Danos eventuais";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Não";4;0;1;0;3;0;1;2;"-25.441029";"-49.092434";"SR-PR";"DEL7/1";"UOP01/PR"
188123;2019-01-29;"terça-feira";"11:17:00";"CE";222;235,9;"SOBRAL";"Falta de Atenção do Pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";2;0;1;0;1;0;1;1;"-3.713665";"-40.435513";"SR-CE";"DEL16/4";"UOP01/CE"
188124;2019-01-29;"terça-feira";"12:00:00";"PR";476;79,5;"BOCAIUVA DO SUL";"Ultrapassagem Indevida";"Colisão traseira";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Sol";"Simples";"Curva";"Não";4;1;0;0;3;0;0;2;"-25.121136";"-49.095448";"SR-PR";"DEL7/1";"UOP01/PR"
188125;2019-01-29;"terça-feira";"12:15:00";"ES";101;293,9;"CARIACICA";"Desobediência às normas de trânsito pelo condutor";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Não Informado";"Sim";2;0;0;1;1;0;1;2;"-20.32428351";"-40.39518535";"SR-ES";"DEL12/1";"UOP01/ES"
188126;2019-01-29;"terça-feira";"11:20:00";"BA";101;725,8;"EUNAPOLIS";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Não Informado";"Não";3;0;3;0;0;0;3;1;"-16.4239";"-39.5818";"SR-BA";"DEL10/9";"UOP01/BA"
188127;2019-01-29;"terça-feira";"12:50:00";"PR";376;151,5;"PRESIDENTE CASTELO BRANCO";"Avarias e/ou desgaste excessivo no pneu";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Não";2;0;1;1;0;0;2;1;"-23.30505428";"-52.11193085";"SR-PR";"DEL7/7";"UOP04/PR"
188128;2019-01-29;"terça-feira";"13:00:00";"SP";101;49,9;"UBATUBA";"Falta de Atenção à Condução";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;1;"-23.45022";"-45.077404";"SR-SP";"DEL6";"UOP03/SP"
188129;2019-01-29;"terça-feira";"11:45:00";"SE";101;112;"SAO CRISTOVAO";"Não guardar distância de segurança";"Engavetamento";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Dupla";"Não Informado";"Não";3;0;0;0;3;0;0;3;"-10.9935";"-37.2986";"SR-SE";"DEL20/2";"UOP01/SE"
188130;2019-01-29;"terça-feira";"11:30:00";"SE";101;112;"SAO CRISTOVAO";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Não Informado";"Não";2;0;2;0;0;0;2;1;"-10.9935";"-37.2986";"SR-SE";"DEL20/2";"UOP01/SE"
188131;2019-01-29;"terça-feira";"09:35:00";"PR";153;49,2;"SANTO ANTONIO DA PLATINA";"Defeito Mecânico no Veículo";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;"-23.380451";"-50.061455";"SR-PR";"DEL7/7";"UOP07/PR"
188132;2019-01-29;"terça-feira";"12:20:00";"BA";242;410;"SEABRA";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;2;0;1;0;2;2;"-12.485007";"-41.73613";"SR-BA";"DEL 10/10";"UOP02/BA"
188133;2019-01-29;"terça-feira";"13:30:00";"GO";153;680,5;"PANAMA";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;2;1;0;0;3;1;"-18.2247";"-49.266";"SR-GO";"DEL1/3";"UOP02/GO"
188134;2019-01-29;"terça-feira";"13:25:00";"ES";101;292;"CARIACICA";"Falta de Atenção à Condução";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;1;"-20.30819976";"-40.39470169";"SR-ES";"DEL12/1";"UOP01/ES"
188135;2019-01-29;"terça-feira";"10:10:00";"CE";116;268,4;"JAGUARIBARA";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Não Informado";"Não";1;0;1;0;0;0;1;1;"-5.647902";"-38.454357";"SR-CE";"DEL16/5";"UOP02/CE"
188136;2019-01-29;"terça-feira";"13:20:00";"PR";376;322,2;"ORTIGUEIRA";"Velocidade Incompatível";"Derramamento de carga";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Sim";2;0;0;0;2;0;0;2;"-24.04137979";"-51.07648015";"SR-PR";"DEL7/7";"UOP02/PR"
188138;2019-01-29;"terça-feira";"12:10:00";"SC";101;88;"BARRA VELHA";"Desobediência às normas de trânsito pelo condutor";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Interseção de vias";"Sim";2;0;1;0;1;0;1;2;"-26.6597";"-48.6883";"SR-SC";"DEL8/3";"UOP02/SC"
188139;2019-01-29;"terça-feira";"09:00:00";"SC";280;305;"PORTO UNIAO";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Interseção de vias";"Sim";2;0;0;1;1;0;1;2;"-26.296299";"-50.915482";"SR-SC";"DEL8/6";"UOP04/SC"
188141;2019-01-29;"terça-feira";"08:30:00";"SC";282;179,8;"BOCAINA DO SUL";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";5;0;4;0;1;0;4;1;"-27.740141";"-49.930519";"SR-SC";"DEL8/5";"UOP01/SC"
188142;2019-01-29;"terça-feira";"13:05:00";"GO";153;351,9;"JARAGUA";"Defeito na Via";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Não";4;0;4;0;0;0;4;1;"-15.674459";"-49.346455";"SR-GO";"DEL1/2";"UOP02/GO"
188143;2019-01-29;"terça-feira";"13:10:00";"MG";365;613;"UBERLANDIA";"Falta de Atenção à Condução";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;2;0;1;0;2;2;"-18.92331275";"-48.20125049";"SR-MG";"DEL4/15";"UOP01/MG"
188144;2019-01-29;"terça-feira";"12:00:00";"AL";316;181,9;"BELEM";"Defeito Mecânico no Veículo";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Não Informado";"Não";3;0;0;1;2;0;1;1;"-9.584367";"-36.4352";"SR-AL";"DEL13/3";"UOP01/AL"
188145;2019-01-29;"terça-feira";"14:30:00";"DF";60;0,5;"BRASILIA";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;"-15.882499";"-48.060212";"SR-DF";"DF";"UOP03/DF"
188147;2019-01-29;"terça-feira";"13:35:00";"RJ";101;328;"RIO DE JANEIRO";"Defeito Mecânico no Veículo";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;2;0;1;3;"-22.870275";"-43.165936";"SR-RJ";"DEL5/2";"UOP01/RJ"
188148;2019-01-29;"terça-feira";"15:15:00";"SC";101;203;"SAO JOSE";"Ingestão de Álcool";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Múltipla";"Reta";"Sim";3;0;0;1;1;1;1;2;"-27.5742";"-48.6134";"SR-SC";"DEL8/1";"UOP01/SC"
188149;2019-01-29;"terça-feira";"14:30:00";"SC";470;133,5;"LONTRAS";"Defeito Mecânico no Veículo";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;"-27.174187";"-49.588497";"SR-SC";"DEL8/4";"UOP02/SC"
188150;2019-01-01;"terça-feira";"16:30:00";"PB";101;100;"SANTA RITA";"Desobediência às normas de trânsito pelo condutor";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;0;2;0;1;2;2;"-7.1219";"-34.9478";"SR-PB";"DEL14/1";"UOP02/PB"
188151;2019-01-29;"terça-feira";"13:00:00";"SP";381;74,5;"SAO PAULO";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Curva";"Não";3;0;1;0;1;1;1;3;"-23.36881611";"-46.55453599";"SR-SP";"DEL6/3";"UOP02/SP"
188152;2019-01-29;"terça-feira";"15:25:00";"RS";386;258;"FONTOURA XAVIER";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Não";5;0;3;0;2;0;3;2;"-28.89033013";"-52.41392765";"SR-RS";"DEL9/4";"UOP04/RS"
188153;2019-01-29;"terça-feira";"14:00:00";"MT";163;1043;"MATUPA";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;"-10.131323";"-54.931508";"SR-MT";"DEL2/6";"UOP02/MT"
188154;2019-01-29;"terça-feira";"11:20:00";"RO";364;627;"ITAPUA DO OESTE";"Falta de Atenção à Condução";"Tombamento";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;"-9.074378";"-63.345749";"SR-RO";"DEL21/3";"UOP03/RO"
188155;2019-01-03;"quinta-feira";"08:00:00";"PB";405;1,8;"UIRAUNA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;"-6.469172";"-38.381801";"SR-PB";"DEL14/3";"UOP03/PB"
188157;2019-01-29;"terça-feira";"14:35:00";"MT";158;570;"AGUA BOA";"Defeito Mecânico no Veículo";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Sim";2;0;2;0;0;0;2;1;"-14.0868611";"-52.1609142";"SR-MT";"DEL2/8";"UOP02/MT"
188158;2019-01-29;"terça-feira";"16:35:00";"SC";101;137,5;"BALNEARIO CAMBORIU";"Desobediência às normas de trânsito pelo condutor";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";3;0;1;0;1;1;1;2;"-27.024";"-48.6074";"SR-SC";"DEL8/4";"UOP03/SC"
188160;2019-01-29;"terça-feira";"13:00:00";"AC";364;138,7;"RIO BRANCO";"Defeito Mecânico no Veículo";"Colisão com objeto estático";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Sim";1;0;0;0;1;0;0;1;"-9.961135";"-67.856461";"SR-AC";"UOP01/AC";""
188162;2019-01-03;"quinta-feira";"19:45:00";"PB";230;198,9;"POCINHOS";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";4;2;1;1;0;0;2;2;"-7.1106";"-36.22";"SR-PB";"DEL14/2";"UOP02/PB"
188163;2019-01-29;"terça-feira";"12:00:00";"ES";262;100;"VENDA NOVA DO IMIGRANTE";"Condutor Dormindo";"Tombamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;"-20.3488";"-41.1028";"SR-ES";"DEL12/1";"UOP02/ES"
188165;2019-01-29;"terça-feira";"16:00:00";"GO";452;159;"ITUMBIARA";"Desobediência às normas de trânsito pelo condutor";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Curva";"Não";3;0;1;0;2;0;1;3;"-18.29651332";"-49.5356369";"SR-GO";"DEL1/3";"UOP02/GO"
188166;2019-01-29;"terça-feira";"16:40:00";"MG";116;417;"GOVERNADOR VALADARES";"Desobediência às normas de trânsito pelo condutor";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Sim";3;0;0;2;1;0;2;2;"-18.89741007";"-41.94723845";"SR-MG";"DEL4/6";"UOP01/MG"
188167;2019-01-29;"terça-feira";"17:30:00";"PR";277;589;"CASCAVEL";"Falta de Atenção à Condução";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de vias";"Sim";2;0;0;0;2;0;0;2;"-25.02817";"-53.55983";"SR-PR";"DEL7/4";"UOP01/PR"
188168;2019-01-29;"terça-feira";"16:30:00";"SP";116;513;"CAJATI";"Defeito Mecânico no Veículo";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Desvio Temporário";"Não";2;0;1;0;1;0;1;2;"-24.84611352";"-48.21361521";"SR-SP";"DEL6/5";"UOP02/SP"
188169;2019-01-29;"terça-feira";"17:45:00";"SC";101;135,3;"BALNEARIO CAMBORIU";"Defeito Mecânico no Veículo";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;"-27.0081";"-48.617";"SR-SC";"DEL8/4";"UOP03/SC"
188170;2019-01-29;"terça-feira";"17:05:00";"RJ";116;179;"BELFORD ROXO";"Não guardar distância de segurança";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";4;0;2;1;1;0;3;3;"-22.769873";"-43.408077";"SR-RJ";"DEL5/1";"UOP02/RJ"
188171;2019-01-29;"terça-feira";"17:40:00";"MG";381;493,5;"BETIM";"Pista Escorregadia";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-19.966";"-44.1775";"SR-MG";"DEL4/1";"UOP03/MG"
188172;2019-01-29;"terça-feira";"15:50:00";"MT";364;523,9;"ROSARIO OESTE";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;"-15.067201";"-56.517517";"SR-MT";"DEL2/4";"UOP02/MT"
188173;2019-01-29;"terça-feira";"16:40:00";"RS";290;151;"ARROIO DOS RATOS";"Desobediência às normas de trânsito pelo condutor";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Sim";4;0;2;0;2;0;2;2;"-30.105392";"-51.717197";"SR-RS";"DEL9/2";"UOP01/RS"
188174;2019-01-29;"terça-feira";"17:45:00";"MG";50;77;"UBERLANDIA";"Pista Escorregadia";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;"-18.84813713";"-48.25195313";"SR-MG";"DEL4/15";"UOP01/MG"
188175;2019-01-29;"terça-feira";"17:00:00";"BA";110;244;"OLINDINA";"Desobediência às normas de trânsito pelo condutor";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;1;0;2;0;1;2;"-11.373";"-38.3178";"SR-BA";"DEL10/1";"UOP04/BA"
188176;2019-01-29;"terça-feira";"17:49:00";"SC";101;255;"PAULO LOPES";"Animais na Pista";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;1;0;0;0;1;1;"-27.9949";"-48.6853";"SR-SC";"DEL8/2";"UOP03/SC"
188178;2019-01-29;"terça-feira";"17:10:00";"PE";101;46,5;"IGARASSU";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-7.8802";"-34.905";"SR-PE";"DEL11/1";"UOP02/PE"
188179;2019-01-29;"terça-feira";"17:25:00";"PI";343;12,9;"PARNAIBA";"Ingestão de Álcool";"Colisão lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;"-2.910035";"-41.753662";"SR-PI";"DEL17/5";"UOP01/PI"
188181;2019-01-29;"terça-feira";"18:10:00";"SP";381;61,2;"MAIRIPORA";"Pista Escorregadia";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Curva";"Sim";2;0;1;0;1;0;1;1;"-23.29294066";"-46.5740774";"SR-SP";"DEL6/3";"UOP02/SP"
188182;2019-01-29;"terça-feira";"18:45:00";"PR";277;598;"CASCAVEL";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;"-24.99290404";"-53.51277351";"SR-PR";"DEL7/4";"UOP01/PR"
188184;2019-01-29;"terça-feira";"16:50:00";"PI";343;337,7;"TERESINA";"Falta de Atenção à Condução";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;1;0;0;1;0;0;2;"-5.061969";"-42.714039";"SR-PI";"DEL17/1";"UOP01/PI"
188185;2019-01-29;"terça-feira";"17:30:00";"PR";277;118;"CAMPO LARGO";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Interseção de vias";"Sim";2;0;1;0;1;0;1;2;"-25.46363458";"-49.58905242";"SR-PR";"DEL7/1";"UOP05/PR"
188186;2019-01-29;"terça-feira";"17:40:00";"SP";116;277,9;"EMBU DAS ARTES";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva";"Sim";4;0;1;0;3;0;1;3;"-23.635601";"-46.826878";"SR-SP";"DEL6/4";"UOP01/SP"
188187;2019-01-29;"terça-feira";"18:30:00";"SP";488;4,9;"APARECIDA";"Defeito Mecânico no Veículo";"Colisão com objeto em movimento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;3;"-22.86401612";"-45.25556087";"SR-SP";"DEL6/8";"UOP02/SP"
188188;2019-01-29;"terça-feira";"18:31:00";"SP";116;58,1;"GUARATINGUETA";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;2;0;1;3;"-22.780096";"-45.145782";"SR-SP";"DEL6/8";"UOP02/SP"
188189;2019-01-29;"terça-feira";"18:25:00";"MG";116;704,6;"MURIAE";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;"-21.125323";"-42.382291";"SR-MG";"DEL4/7";"UOP02/MG"
188190;2019-01-29;"terça-feira";"18:50:00";"GO";70;6;"AGUAS LINDAS DE GOIAS";"Defeito Mecânico no Veículo";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;1;"-15.7481";"-48.2635";"SR-DF";"GO";"UOP06/DF"
188191;2019-01-29;"terça-feira";"19:08:00";"ES";101;144,7;"LINHARES";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Simples";"Reta";"Sim";3;0;0;1;2;0;1;2;"-19.35951133";"-40.06475777";"SR-ES";"DEL12/4";"UOP01/ES"
188192;2019-01-29;"terça-feira";"18:10:00";"MG";40;43,3;"PARACATU";"Desobediência às normas de trânsito pelo condutor";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;"-17.225937";"-46.861691";"SR-MG";"DEL4/14";"UOP01/MG"
188194;2019-01-29;"terça-feira";"18:30:00";"ES";262;100,5;"VENDA NOVA DO IMIGRANTE";"Defeito Mecânico no Veículo";"Colisão lateral";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Curva";"Não";1;0;0;0;1;0;0;1;"-20.34398313";"-41.10895157";"SR-ES";"DEL12/1";"UOP02/ES"
188195;2019-01-29;"terça-feira";"09:50:00";"RS";285;195,1;"LAGOA VERMELHA";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Não Informado";"Não";2;0;1;0;1;0;1;2;"-28.22592592";"-51.50709808";"SR-RS";"DEL08";"UOP05/RS"
188196;2019-01-29;"terça-feira";"15:40:00";"SC";101;374,9;"ICARA";"Objeto estático sobre o leito carroçável";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Não";4;0;2;0;2;0;2;3;"-28.7179";"-49.2327";"SR-SC";"DEL8/2";"UOP01/SC"
188197;2019-01-29;"terça-feira";"19:30:00";"RS";116;293;"CAMAQUA";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";5;0;3;0;2;0;3;2;"-30.85434246";"-51.7786932";"SR-RS";"DEL9/2";"UOP01/RS"
188198;2019-01-29;"terça-feira";"18:00:00";"RJ";101;316;"SAO GONCALO";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-22.828388";"-43.092102";"SR-RJ";"DEL5/2";"UOP02/RJ"
188200;2019-01-29;"terça-feira";"19:50:00";"PR";277;669,5;"MEDIANEIRA";"Avarias e/ou desgaste excessivo no pneu";"Tombamento";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;1;"-25.275639";"-54.071018";"SR-PR";"DEL7/5";"UOP02/PR"
188201;2019-01-29;"terça-feira";"18:20:00";"BA";101;125;"ARAMARI";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Não Informado";"Não";5;0;3;0;2;0;3;3;"-12.1589";"-38.5436";"SR-BA";"DEL10/1";"UOP04/BA"
